Site,Date,Hour,ED Enc,ED Enc Admitted,Year,Month,Day,Weekday
D,2021-05-08,3,16,2,2021,5,8,6
D,2021-05-08,4,22,2,2021,5,8,6
D,2021-05-09,1,10,1,2021,5,9,7
D,2021-05-09,2,12,1,2021,5,9,7
D,2021-05-09,3,25,5,2021,5,9,7
D,2021-05-09,4,16,4,2021,5,9,7
D,2021-05-10,1,3,0,2021,5,10,1
D,2021-05-10,2,19,4,2021,5,10,1
D,2021-05-10,3,21,6,2021,5,10,1
D,2021-05-10,4,28,3,2021,5,10,1
D,2021-05-11,1,2,0,2021,5,11,2
D,2021-05-11,2,12,2,2021,5,11,2
D,2021-05-11,3,25,5,2021,5,11,2
D,2021-05-11,4,22,1,2021,5,11,2
D,2021-05-12,1,1,0,2021,5,12,3
D,2021-05-12,2,12,4,2021,5,12,3
D,2021-05-12,3,29,10,2021,5,12,3
D,2021-05-12,4,19,2,2021,5,12,3
D,2021-05-13,1,7,2,2021,5,13,4
D,2021-05-13,2,15,5,2021,5,13,4
D,2021-05-13,3,20,4,2021,5,13,4
D,2021-05-13,4,32,3,2021,5,13,4
D,2021-05-14,1,7,0,2021,5,14,5
D,2021-05-14,2,23,0,2021,5,14,5
D,2021-05-14,3,28,7,2021,5,14,5
D,2021-05-14,4,23,3,2021,5,14,5
D,2021-05-15,1,8,0,2021,5,15,6
D,2021-05-15,2,14,3,2021,5,15,6
D,2021-05-15,3,30,3,2021,5,15,6
D,2021-05-15,4,28,1,2021,5,15,6
D,2021-05-16,1,13,3,2021,5,16,7
D,2021-05-16,2,13,1,2021,5,16,7
D,2021-05-16,3,25,4,2021,5,16,7
D,2021-05-16,4,29,5,2021,5,16,7
D,2021-05-17,1,7,1,2021,5,17,1
D,2021-05-17,2,13,7,2021,5,17,1
D,2021-05-17,3,18,4,2021,5,17,1
D,2021-05-17,4,26,4,2021,5,17,1
D,2021-05-18,1,6,0,2021,5,18,2
D,2021-05-18,2,18,2,2021,5,18,2
D,2021-05-18,3,26,3,2021,5,18,2
D,2021-05-18,4,16,0,2021,5,18,2
D,2021-05-19,1,9,2,2021,5,19,3
D,2021-05-19,2,19,4,2021,5,19,3
D,2021-05-19,3,25,4,2021,5,19,3
D,2021-05-19,4,25,3,2021,5,19,3
D,2021-05-20,1,9,2,2021,5,20,4
D,2021-05-20,2,18,4,2021,5,20,4
D,2021-05-20,3,30,7,2021,5,20,4
D,2021-05-20,4,21,2,2021,5,20,4
D,2021-05-21,1,14,3,2021,5,21,5
D,2021-05-21,2,20,1,2021,5,21,5
D,2021-05-21,3,29,5,2021,5,21,5
D,2021-05-21,4,15,3,2021,5,21,5
D,2021-05-22,1,8,1,2021,5,22,6
D,2021-05-22,2,17,3,2021,5,22,6
D,2021-05-22,3,28,5,2021,5,22,6
D,2021-05-22,4,18,1,2021,5,22,6
D,2021-05-23,1,11,1,2021,5,23,7
D,2021-05-23,2,16,2,2021,5,23,7
D,2021-05-23,3,20,6,2021,5,23,7
D,2021-05-23,4,19,5,2021,5,23,7
D,2021-05-24,1,7,2,2021,5,24,1
D,2021-05-24,2,22,2,2021,5,24,1
D,2021-05-24,3,30,3,2021,5,24,1
D,2021-05-24,4,28,3,2021,5,24,1
D,2021-05-25,1,8,3,2021,5,25,2
D,2021-05-25,2,16,6,2021,5,25,2
D,2021-05-25,3,13,4,2021,5,25,2
D,2021-05-25,4,21,6,2021,5,25,2
D,2021-05-26,1,7,2,2021,5,26,3
D,2021-05-26,2,18,4,2021,5,26,3
D,2021-05-26,3,31,11,2021,5,26,3
D,2021-05-26,4,21,2,2021,5,26,3
D,2021-05-27,1,6,2,2021,5,27,4
D,2021-05-27,2,13,1,2021,5,27,4
D,2021-05-27,3,22,7,2021,5,27,4
D,2021-05-27,4,29,4,2021,5,27,4
D,2021-05-28,1,10,2,2021,5,28,5
D,2021-05-28,2,14,4,2021,5,28,5
D,2021-05-28,3,26,3,2021,5,28,5
D,2021-05-28,4,29,1,2021,5,28,5
D,2021-05-29,1,14,4,2021,5,29,6
D,2021-05-29,2,16,1,2021,5,29,6
D,2021-05-29,3,32,3,2021,5,29,6
D,2021-05-29,4,28,7,2021,5,29,6
D,2021-05-30,1,12,2,2021,5,30,7
D,2021-05-30,2,17,4,2021,5,30,7
D,2021-05-30,3,34,5,2021,5,30,7
D,2021-05-30,4,31,4,2021,5,30,7
D,2021-05-31,1,10,4,2021,5,31,1
D,2021-05-31,2,17,2,2021,5,31,1
D,2021-05-31,3,31,3,2021,5,31,1
D,2021-05-31,4,31,3,2021,5,31,1
D,2021-06-01,1,10,0,2021,6,1,2
D,2021-06-01,2,21,4,2021,6,1,2
D,2021-06-01,3,33,7,2021,6,1,2
D,2021-06-01,4,24,3,2021,6,1,2
D,2021-06-02,1,7,1,2021,6,2,3
D,2021-06-02,2,24,3,2021,6,2,3
D,2021-06-02,3,27,3,2021,6,2,3
D,2021-06-02,4,18,4,2021,6,2,3
D,2021-06-03,1,6,0,2021,6,3,4
D,2021-06-03,2,19,3,2021,6,3,4
D,2021-06-03,3,25,6,2021,6,3,4
D,2021-06-03,4,30,1,2021,6,3,4
D,2021-06-04,1,7,0,2021,6,4,5
D,2021-06-04,2,16,5,2021,6,4,5
D,2021-06-04,3,18,2,2021,6,4,5
D,2021-06-04,4,22,2,2021,6,4,5
D,2021-06-05,1,11,0,2021,6,5,6
D,2021-06-05,2,25,4,2021,6,5,6
D,2021-06-05,3,33,6,2021,6,5,6
D,2021-06-05,4,37,0,2021,6,5,6
D,2021-06-06,1,11,1,2021,6,6,7
D,2021-06-06,2,21,5,2021,6,6,7
D,2021-06-06,3,33,7,2021,6,6,7
D,2021-06-06,4,31,5,2021,6,6,7
D,2021-06-07,1,12,1,2021,6,7,1
D,2021-06-07,2,13,3,2021,6,7,1
D,2021-06-07,3,30,8,2021,6,7,1
D,2021-06-07,4,25,1,2021,6,7,1
D,2021-06-08,1,8,0,2021,6,8,2
D,2021-06-08,2,13,1,2021,6,8,2
D,2021-06-08,3,26,6,2021,6,8,2
D,2021-06-08,4,31,2,2021,6,8,2
D,2021-06-09,1,7,0,2021,6,9,3
D,2021-06-09,2,12,2,2021,6,9,3
D,2021-06-09,3,22,6,2021,6,9,3
D,2021-06-09,4,21,3,2021,6,9,3
D,2021-06-10,1,7,1,2021,6,10,4
D,2021-06-10,2,10,3,2021,6,10,4
D,2021-06-10,3,36,9,2021,6,10,4
D,2021-06-10,4,21,2,2021,6,10,4
D,2021-06-11,1,10,1,2021,6,11,5
D,2021-06-11,2,23,7,2021,6,11,5
D,2021-06-11,3,29,8,2021,6,11,5
D,2021-06-11,4,22,1,2021,6,11,5
D,2021-06-12,1,14,3,2021,6,12,6
D,2021-06-12,2,25,1,2021,6,12,6
D,2021-06-12,3,27,1,2021,6,12,6
D,2021-06-12,4,29,5,2021,6,12,6
D,2021-06-13,1,8,2,2021,6,13,7
D,2021-06-13,2,19,0,2021,6,13,7
D,2021-06-13,3,32,7,2021,6,13,7
D,2021-06-13,4,18,2,2021,6,13,7
D,2021-06-14,1,8,2,2021,6,14,1
D,2021-06-14,2,18,3,2021,6,14,1
D,2021-06-14,3,26,5,2021,6,14,1
D,2021-06-14,4,26,4,2021,6,14,1
D,2021-06-15,1,6,1,2021,6,15,2
D,2021-06-15,2,16,3,2021,6,15,2
D,2021-06-15,3,22,3,2021,6,15,2
D,2021-06-15,4,28,0,2021,6,15,2
D,2021-06-16,1,8,2,2021,6,16,3
D,2021-06-16,2,18,6,2021,6,16,3
D,2021-06-16,3,37,9,2021,6,16,3
D,2021-06-16,4,27,3,2021,6,16,3
D,2021-06-17,1,5,2,2021,6,17,4
D,2021-06-17,2,15,4,2021,6,17,4
D,2021-06-17,3,22,5,2021,6,17,4
D,2021-06-17,4,33,3,2021,6,17,4
D,2021-06-18,1,7,1,2021,6,18,5
D,2021-06-18,2,10,2,2021,6,18,5
D,2021-06-18,3,23,5,2021,6,18,5
D,2021-06-18,4,20,2,2021,6,18,5
D,2021-06-19,1,9,1,2021,6,19,6
D,2021-06-19,2,14,1,2021,6,19,6
D,2021-06-19,3,25,7,2021,6,19,6
D,2021-06-19,4,25,3,2021,6,19,6
D,2021-06-20,1,15,2,2021,6,20,7
D,2021-06-20,2,21,1,2021,6,20,7
D,2021-06-20,3,40,4,2021,6,20,7
D,2021-06-20,4,24,2,2021,6,20,7
D,2021-06-21,1,6,0,2021,6,21,1
D,2021-06-21,2,17,3,2021,6,21,1
D,2021-06-21,3,27,2,2021,6,21,1
D,2021-06-21,4,28,6,2021,6,21,1
D,2021-06-22,1,9,2,2021,6,22,2
D,2021-06-22,2,17,4,2021,6,22,2
D,2021-06-22,3,22,3,2021,6,22,2
D,2021-06-22,4,29,5,2021,6,22,2
D,2021-06-23,1,10,1,2021,6,23,3
D,2021-06-23,2,21,5,2021,6,23,3
D,2021-06-23,3,22,8,2021,6,23,3
D,2021-06-23,4,26,4,2021,6,23,3
D,2021-06-24,1,7,2,2021,6,24,4
D,2021-06-24,2,18,4,2021,6,24,4
D,2021-06-24,3,34,7,2021,6,24,4
D,2021-06-24,4,18,1,2021,6,24,4
D,2021-06-25,1,6,0,2021,6,25,5
D,2021-06-25,2,20,3,2021,6,25,5
D,2021-06-25,3,36,3,2021,6,25,5
D,2021-06-25,4,14,2,2021,6,25,5
D,2021-06-26,1,8,0,2021,6,26,6
D,2021-06-26,2,18,4,2021,6,26,6
D,2021-06-26,3,33,7,2021,6,26,6
D,2021-06-26,4,17,2,2021,6,26,6
D,2021-06-27,1,10,0,2021,6,27,7
D,2021-06-27,2,27,0,2021,6,27,7
D,2021-06-27,3,29,2,2021,6,27,7
D,2021-06-27,4,29,5,2021,6,27,7
D,2021-06-28,1,13,3,2021,6,28,1
D,2021-06-28,2,24,7,2021,6,28,1
D,2021-06-28,3,31,2,2021,6,28,1
D,2021-06-28,4,19,3,2021,6,28,1
D,2021-06-29,1,4,0,2021,6,29,2
D,2021-06-29,2,13,3,2021,6,29,2
D,2021-06-29,3,37,7,2021,6,29,2
D,2021-06-29,4,31,1,2021,6,29,2
D,2021-06-30,1,5,1,2021,6,30,3
D,2021-06-30,2,15,6,2021,6,30,3
D,2021-06-30,3,22,2,2021,6,30,3
D,2021-06-30,4,23,6,2021,6,30,3
D,2021-07-01,1,8,1,2021,7,1,4
D,2021-07-01,2,23,3,2021,7,1,4
D,2021-07-01,3,35,8,2021,7,1,4
D,2021-07-01,4,24,1,2021,7,1,4
D,2021-07-02,1,11,1,2021,7,2,5
D,2021-07-02,2,24,3,2021,7,2,5
D,2021-07-02,3,23,4,2021,7,2,5
D,2021-07-02,4,30,6,2021,7,2,5
D,2021-07-03,1,7,0,2021,7,3,6
D,2021-07-03,2,27,2,2021,7,3,6
D,2021-07-03,3,36,6,2021,7,3,6
D,2021-07-03,4,33,2,2021,7,3,6
D,2021-07-04,1,22,1,2021,7,4,7
D,2021-07-04,2,15,1,2021,7,4,7
D,2021-07-04,3,34,4,2021,7,4,7
D,2021-07-04,4,30,2,2021,7,4,7
D,2021-07-05,1,14,2,2021,7,5,1
D,2021-07-05,2,26,1,2021,7,5,1
D,2021-07-05,3,38,3,2021,7,5,1
D,2021-07-05,4,30,5,2021,7,5,1
D,2021-07-06,1,16,3,2021,7,6,2
D,2021-07-06,2,15,5,2021,7,6,2
D,2021-07-06,3,35,5,2021,7,6,2
D,2021-07-06,4,27,4,2021,7,6,2
D,2021-07-07,1,6,1,2021,7,7,3
D,2021-07-07,2,21,4,2021,7,7,3
D,2021-07-07,3,33,6,2021,7,7,3
D,2021-07-07,4,28,3,2021,7,7,3
D,2021-07-08,1,5,1,2021,7,8,4
D,2021-07-08,2,17,0,2021,7,8,4
D,2021-07-08,3,26,1,2021,7,8,4
D,2021-07-08,4,28,3,2021,7,8,4
D,2021-07-09,1,9,0,2021,7,9,5
D,2021-07-09,2,24,5,2021,7,9,5
D,2021-07-09,3,25,3,2021,7,9,5
D,2021-07-09,4,22,1,2021,7,9,5
D,2021-07-10,1,9,1,2021,7,10,6
D,2021-07-10,2,20,0,2021,7,10,6
D,2021-07-10,3,32,5,2021,7,10,6
D,2021-07-10,4,29,4,2021,7,10,6
D,2021-07-11,1,7,2,2021,7,11,7
D,2021-07-11,2,23,3,2021,7,11,7
D,2021-07-11,3,38,6,2021,7,11,7
D,2021-07-11,4,43,7,2021,7,11,7
D,2021-07-12,1,10,1,2021,7,12,1
D,2021-07-12,2,23,8,2021,7,12,1
D,2021-07-12,3,32,5,2021,7,12,1
D,2021-07-12,4,25,3,2021,7,12,1
D,2021-07-13,1,10,1,2021,7,13,2
D,2021-07-13,2,25,1,2021,7,13,2
D,2021-07-13,3,34,5,2021,7,13,2
D,2021-07-13,4,27,1,2021,7,13,2
D,2021-07-14,1,4,2,2021,7,14,3
D,2021-07-14,2,15,5,2021,7,14,3
D,2021-07-14,3,15,0,2021,7,14,3
D,2021-07-14,4,36,3,2021,7,14,3
D,2021-07-15,1,5,2,2021,7,15,4
D,2021-07-15,2,16,5,2021,7,15,4
D,2021-07-15,3,27,6,2021,7,15,4
D,2021-07-15,4,28,2,2021,7,15,4
D,2021-07-16,1,9,0,2021,7,16,5
D,2021-07-16,2,19,4,2021,7,16,5
D,2021-07-16,3,32,4,2021,7,16,5
D,2021-07-16,4,21,1,2021,7,16,5
D,2021-07-17,1,12,4,2021,7,17,6
D,2021-07-17,2,26,3,2021,7,17,6
D,2021-07-17,3,32,4,2021,7,17,6
D,2021-07-17,4,26,5,2021,7,17,6
D,2021-07-18,1,9,0,2021,7,18,7
D,2021-07-18,2,20,3,2021,7,18,7
D,2021-07-18,3,27,3,2021,7,18,7
D,2021-07-18,4,35,3,2021,7,18,7
D,2021-07-19,1,9,0,2021,7,19,1
D,2021-07-19,2,12,5,2021,7,19,1
D,2021-07-19,3,25,2,2021,7,19,1
D,2021-07-19,4,35,7,2021,7,19,1
D,2021-07-20,1,10,0,2021,7,20,2
D,2021-07-20,2,18,3,2021,7,20,2
D,2021-07-20,3,25,6,2021,7,20,2
D,2021-07-20,4,34,1,2021,7,20,2
D,2021-07-21,1,4,0,2021,7,21,3
D,2021-07-21,2,9,1,2021,7,21,3
D,2021-07-21,3,23,1,2021,7,21,3
D,2021-07-21,4,25,7,2021,7,21,3
D,2021-07-22,1,7,1,2021,7,22,4
D,2021-07-22,2,15,2,2021,7,22,4
D,2021-07-22,3,28,2,2021,7,22,4
D,2021-07-22,4,19,1,2021,7,22,4
D,2021-07-23,1,4,1,2021,7,23,5
D,2021-07-23,2,23,4,2021,7,23,5
D,2021-07-23,3,33,4,2021,7,23,5
D,2021-07-23,4,18,4,2021,7,23,5
D,2021-07-24,1,13,1,2021,7,24,6
D,2021-07-24,2,18,2,2021,7,24,6
D,2021-07-24,3,30,7,2021,7,24,6
D,2021-07-24,4,21,3,2021,7,24,6
D,2021-07-25,1,12,2,2021,7,25,7
D,2021-07-25,2,7,2,2021,7,25,7
D,2021-07-25,3,28,4,2021,7,25,7
D,2021-07-25,4,20,1,2021,7,25,7
D,2021-07-26,1,4,0,2021,7,26,1
D,2021-07-26,2,15,2,2021,7,26,1
D,2021-07-26,3,31,2,2021,7,26,1
D,2021-07-26,4,31,3,2021,7,26,1
D,2021-07-27,1,6,1,2021,7,27,2
D,2021-07-27,2,14,4,2021,7,27,2
D,2021-07-27,3,29,5,2021,7,27,2
D,2021-07-27,4,22,6,2021,7,27,2
D,2021-07-28,1,13,4,2021,7,28,3
D,2021-07-28,2,15,3,2021,7,28,3
D,2021-07-28,3,29,6,2021,7,28,3
D,2021-07-28,4,36,0,2021,7,28,3
D,2021-07-29,1,9,4,2021,7,29,4
D,2021-07-29,2,23,4,2021,7,29,4
D,2021-07-29,3,30,4,2021,7,29,4
D,2021-07-29,4,20,0,2021,7,29,4
D,2021-07-30,1,9,4,2021,7,30,5
D,2021-07-30,2,21,3,2021,7,30,5
D,2021-07-30,3,25,4,2021,7,30,5
D,2021-07-30,4,22,5,2021,7,30,5
D,2021-07-31,1,5,0,2021,7,31,6
D,2021-07-31,2,27,3,2021,7,31,6
D,2021-07-31,3,26,2,2021,7,31,6
D,2021-07-31,4,30,3,2021,7,31,6
D,2021-08-01,1,15,0,2021,8,1,7
D,2021-08-01,2,21,4,2021,8,1,7
D,2021-08-01,3,29,3,2021,8,1,7
D,2021-08-01,4,32,3,2021,8,1,7
D,2021-08-02,1,11,3,2021,8,2,1
D,2021-08-02,2,17,0,2021,8,2,1
D,2021-08-02,3,21,2,2021,8,2,1
D,2021-08-02,4,34,0,2021,8,2,1
D,2021-08-03,1,8,0,2021,8,3,2
D,2021-08-03,2,17,4,2021,8,3,2
D,2021-08-03,3,31,5,2021,8,3,2
D,2021-08-03,4,19,1,2021,8,3,2
D,2021-08-04,1,7,0,2021,8,4,3
D,2021-08-04,2,18,1,2021,8,4,3
D,2021-08-04,3,24,4,2021,8,4,3
D,2021-08-04,4,22,8,2021,8,4,3
D,2021-08-05,1,8,2,2021,8,5,4
D,2021-08-05,2,15,2,2021,8,5,4
D,2021-08-05,3,38,6,2021,8,5,4
D,2021-08-05,4,13,2,2021,8,5,4
D,2021-08-06,1,7,1,2021,8,6,5
D,2021-08-06,2,26,4,2021,8,6,5
D,2021-08-06,3,31,3,2021,8,6,5
D,2021-08-06,4,23,1,2021,8,6,5
D,2021-08-07,1,6,1,2021,8,7,6
D,2021-08-07,2,19,5,2021,8,7,6
D,2021-08-07,3,34,6,2021,8,7,6
D,2021-08-07,4,27,4,2021,8,7,6
D,2021-08-08,1,5,1,2021,8,8,7
D,2021-08-08,2,14,3,2021,8,8,7
D,2021-08-08,3,35,5,2021,8,8,7
D,2021-08-08,4,30,2,2021,8,8,7
D,2021-08-09,1,10,2,2021,8,9,1
D,2021-08-09,2,26,5,2021,8,9,1
D,2021-08-09,3,37,5,2021,8,9,1
D,2021-08-09,4,33,2,2021,8,9,1
D,2021-08-10,1,3,0,2021,8,10,2
D,2021-08-10,2,25,4,2021,8,10,2
D,2021-08-10,3,26,5,2021,8,10,2
D,2021-08-10,4,33,4,2021,8,10,2
D,2021-08-11,1,6,0,2021,8,11,3
D,2021-08-11,2,16,7,2021,8,11,3
D,2021-08-11,3,38,4,2021,8,11,3
D,2021-08-11,4,31,5,2021,8,11,3
D,2021-08-12,1,9,0,2021,8,12,4
D,2021-08-12,2,14,2,2021,8,12,4
D,2021-08-12,3,25,5,2021,8,12,4
D,2021-08-12,4,25,3,2021,8,12,4
D,2021-08-13,1,11,1,2021,8,13,5
D,2021-08-13,2,17,3,2021,8,13,5
D,2021-08-13,3,39,3,2021,8,13,5
D,2021-08-13,4,34,1,2021,8,13,5
D,2021-08-14,1,7,1,2021,8,14,6
D,2021-08-14,2,22,0,2021,8,14,6
D,2021-08-14,3,25,4,2021,8,14,6
D,2021-08-14,4,32,9,2021,8,14,6
D,2021-08-15,1,6,2,2021,8,15,7
D,2021-08-15,2,17,0,2021,8,15,7
D,2021-08-15,3,32,4,2021,8,15,7
D,2021-08-15,4,22,6,2021,8,15,7
D,2021-08-16,1,10,1,2021,8,16,1
D,2021-08-16,2,27,6,2021,8,16,1
D,2021-08-16,3,30,3,2021,8,16,1
D,2021-08-16,4,22,2,2021,8,16,1
D,2021-08-17,1,6,5,2021,8,17,2
D,2021-08-17,2,21,1,2021,8,17,2
D,2021-08-17,3,40,8,2021,8,17,2
D,2021-08-17,4,31,2,2021,8,17,2
D,2021-08-18,1,11,2,2021,8,18,3
D,2021-08-18,2,19,4,2021,8,18,3
D,2021-08-18,3,28,2,2021,8,18,3
D,2021-08-18,4,28,3,2021,8,18,3
D,2021-08-19,1,7,0,2021,8,19,4
D,2021-08-19,2,25,6,2021,8,19,4
D,2021-08-19,3,23,7,2021,8,19,4
D,2021-08-19,4,17,1,2021,8,19,4
D,2021-08-20,1,16,1,2021,8,20,5
D,2021-08-20,2,15,3,2021,8,20,5
D,2021-08-20,3,30,5,2021,8,20,5
D,2021-08-20,4,20,2,2021,8,20,5
D,2021-08-21,1,6,0,2021,8,21,6
D,2021-08-21,2,19,5,2021,8,21,6
D,2021-08-21,3,25,2,2021,8,21,6
D,2021-08-21,4,31,1,2021,8,21,6
D,2021-08-22,1,14,1,2021,8,22,7
D,2021-08-22,2,15,1,2021,8,22,7
D,2021-08-22,3,21,2,2021,8,22,7
D,2021-08-22,4,29,3,2021,8,22,7
D,2021-08-23,1,7,3,2021,8,23,1
D,2021-08-23,2,29,10,2021,8,23,1
D,2021-08-23,3,27,3,2021,8,23,1
D,2021-08-23,4,23,1,2021,8,23,1
D,2021-08-24,1,11,1,2021,8,24,2
D,2021-08-24,2,17,6,2021,8,24,2
D,2021-08-24,3,31,3,2021,8,24,2
D,2021-08-24,4,26,3,2021,8,24,2
D,2021-08-25,1,7,0,2021,8,25,3
D,2021-08-25,2,19,3,2021,8,25,3
D,2021-08-25,3,26,4,2021,8,25,3
D,2021-08-25,4,25,3,2021,8,25,3
D,2021-08-26,1,9,1,2021,8,26,4
D,2021-08-26,2,19,3,2021,8,26,4
D,2021-08-26,3,29,6,2021,8,26,4
D,2021-08-26,4,21,3,2021,8,26,4
D,2021-08-27,1,8,0,2021,8,27,5
D,2021-08-27,2,11,7,2021,8,27,5
D,2021-08-27,3,20,4,2021,8,27,5
D,2021-08-27,4,18,2,2021,8,27,5
D,2021-08-28,1,9,1,2021,8,28,6
D,2021-08-28,2,24,4,2021,8,28,6
D,2021-08-28,3,41,3,2021,8,28,6
D,2021-08-28,4,27,1,2021,8,28,6
D,2021-08-29,1,7,1,2021,8,29,7
D,2021-08-29,2,19,4,2021,8,29,7
D,2021-08-29,3,26,5,2021,8,29,7
D,2021-08-29,4,27,4,2021,8,29,7
D,2021-08-30,1,8,2,2021,8,30,1
D,2021-08-30,2,21,6,2021,8,30,1
D,2021-08-30,3,24,3,2021,8,30,1
D,2021-08-30,4,25,1,2021,8,30,1
D,2021-08-31,1,8,1,2021,8,31,2
D,2021-08-31,2,19,6,2021,8,31,2
D,2021-08-31,3,25,7,2021,8,31,2
D,2021-08-31,4,18,3,2021,8,31,2
D,2021-09-01,1,7,0,2021,9,1,3
D,2021-09-01,2,11,1,2021,9,1,3
D,2021-09-01,3,28,3,2021,9,1,3
D,2021-09-01,4,25,4,2021,9,1,3
D,2021-09-02,1,5,1,2021,9,2,4
D,2021-09-02,2,8,3,2021,9,2,4
D,2021-09-02,3,24,5,2021,9,2,4
D,2021-09-02,4,22,5,2021,9,2,4
D,2021-09-03,1,10,2,2021,9,3,5
D,2021-09-03,2,16,6,2021,9,3,5
D,2021-09-03,3,21,3,2021,9,3,5
D,2021-09-03,4,18,1,2021,9,3,5
D,2021-09-04,1,8,0,2021,9,4,6
D,2021-09-04,2,19,2,2021,9,4,6
D,2021-09-04,3,28,4,2021,9,4,6
D,2021-09-04,4,19,1,2021,9,4,6
D,2021-09-05,1,11,1,2021,9,5,7
D,2021-09-05,2,18,6,2021,9,5,7
D,2021-09-05,3,21,4,2021,9,5,7
D,2021-09-05,4,27,4,2021,9,5,7
D,2021-09-06,1,8,0,2021,9,6,1
D,2021-09-06,2,19,3,2021,9,6,1
D,2021-09-06,3,33,4,2021,9,6,1
D,2021-09-06,4,28,3,2021,9,6,1
D,2021-09-07,1,10,1,2021,9,7,2
D,2021-09-07,2,15,1,2021,9,7,2
D,2021-09-07,3,25,5,2021,9,7,2
D,2021-09-07,4,18,1,2021,9,7,2
D,2021-09-08,1,7,1,2021,9,8,3
D,2021-09-08,2,20,4,2021,9,8,3
D,2021-09-08,3,34,10,2021,9,8,3
D,2021-09-08,4,25,2,2021,9,8,3
D,2021-09-09,1,5,0,2021,9,9,4
D,2021-09-09,2,18,3,2021,9,9,4
D,2021-09-09,3,22,6,2021,9,9,4
D,2021-09-09,4,20,2,2021,9,9,4
D,2021-09-10,1,8,1,2021,9,10,5
D,2021-09-10,2,19,0,2021,9,10,5
D,2021-09-10,3,29,6,2021,9,10,5
D,2021-09-10,4,18,0,2021,9,10,5
D,2021-09-11,1,7,1,2021,9,11,6
D,2021-09-11,2,20,4,2021,9,11,6
D,2021-09-11,3,42,5,2021,9,11,6
D,2021-09-11,4,24,2,2021,9,11,6
D,2021-09-12,1,11,1,2021,9,12,7
D,2021-09-12,2,19,3,2021,9,12,7
D,2021-09-12,3,23,0,2021,9,12,7
D,2021-09-12,4,19,3,2021,9,12,7
D,2021-09-13,1,12,0,2021,9,13,1
D,2021-09-13,2,20,1,2021,9,13,1
D,2021-09-13,3,39,4,2021,9,13,1
D,2021-09-13,4,19,3,2021,9,13,1
D,2021-09-14,1,8,2,2021,9,14,2
D,2021-09-14,2,25,4,2021,9,14,2
D,2021-09-14,3,32,6,2021,9,14,2
D,2021-09-14,4,19,4,2021,9,14,2
D,2021-09-15,1,6,2,2021,9,15,3
D,2021-09-15,2,18,0,2021,9,15,3
D,2021-09-15,3,29,2,2021,9,15,3
D,2021-09-15,4,27,5,2021,9,15,3
D,2021-09-16,1,7,3,2021,9,16,4
D,2021-09-16,2,23,1,2021,9,16,4
D,2021-09-16,3,23,4,2021,9,16,4
D,2021-09-16,4,32,3,2021,9,16,4
D,2021-09-17,1,3,1,2021,9,17,5
D,2021-09-17,2,17,5,2021,9,17,5
D,2021-09-17,3,19,4,2021,9,17,5
D,2021-09-17,4,27,2,2021,9,17,5
D,2021-09-18,1,9,2,2021,9,18,6
D,2021-09-18,2,20,3,2021,9,18,6
D,2021-09-18,3,33,4,2021,9,18,6
D,2021-09-18,4,32,4,2021,9,18,6
D,2021-09-19,1,11,1,2021,9,19,7
D,2021-09-19,2,17,4,2021,9,19,7
D,2021-09-19,3,29,5,2021,9,19,7
D,2021-09-19,4,25,1,2021,9,19,7
D,2021-09-20,1,9,3,2021,9,20,1
D,2021-09-20,2,14,4,2021,9,20,1
D,2021-09-20,3,25,2,2021,9,20,1
D,2021-09-20,4,16,1,2021,9,20,1
D,2021-09-21,1,9,2,2021,9,21,2
D,2021-09-21,2,14,3,2021,9,21,2
D,2021-09-21,3,22,3,2021,9,21,2
D,2021-09-21,4,15,2,2021,9,21,2
D,2021-09-22,1,5,2,2021,9,22,3
D,2021-09-22,2,13,3,2021,9,22,3
D,2021-09-22,3,18,4,2021,9,22,3
D,2021-09-22,4,26,1,2021,9,22,3
D,2021-09-23,1,6,0,2021,9,23,4
D,2021-09-23,2,28,4,2021,9,23,4
D,2021-09-23,3,25,5,2021,9,23,4
D,2021-09-23,4,29,1,2021,9,23,4
D,2021-09-24,1,16,0,2021,9,24,5
D,2021-09-24,2,25,6,2021,9,24,5
D,2021-09-24,3,22,6,2021,9,24,5
D,2021-09-24,4,22,3,2021,9,24,5
D,2021-09-25,1,10,1,2021,9,25,6
D,2021-09-25,2,21,6,2021,9,25,6
D,2021-09-25,3,28,6,2021,9,25,6
D,2021-09-25,4,32,3,2021,9,25,6
D,2021-09-26,1,21,2,2021,9,26,7
D,2021-09-26,2,18,2,2021,9,26,7
D,2021-09-26,3,26,5,2021,9,26,7
D,2021-09-26,4,27,3,2021,9,26,7
D,2021-09-27,1,7,0,2021,9,27,1
D,2021-09-27,2,21,3,2021,9,27,1
D,2021-09-27,3,27,3,2021,9,27,1
D,2021-09-27,4,27,3,2021,9,27,1
D,2021-09-28,1,8,1,2021,9,28,2
D,2021-09-28,2,20,4,2021,9,28,2
D,2021-09-28,3,28,3,2021,9,28,2
D,2021-09-28,4,22,2,2021,9,28,2
D,2021-09-29,1,9,0,2021,9,29,3
D,2021-09-29,2,25,3,2021,9,29,3
D,2021-09-29,3,28,6,2021,9,29,3
D,2021-09-29,4,21,3,2021,9,29,3
D,2021-09-30,1,10,1,2021,9,30,4
D,2021-09-30,2,26,8,2021,9,30,4
D,2021-09-30,3,25,4,2021,9,30,4
