Site,Date,Hour,ED Enc,ED Enc Admitted
C,2024-04-06,1,12,4
C,2024-04-06,2,22,6
C,2024-04-06,3,31,11
C,2024-04-06,4,32,9
C,2024-04-07,1,15,5
C,2024-04-07,2,19,9
C,2024-04-07,3,43,13
C,2024-04-07,4,36,9
C,2024-04-08,1,10,2
C,2024-04-08,2,28,6
C,2024-04-08,3,47,18
C,2024-04-08,4,31,9
C,2024-04-09,1,12,4
C,2024-04-09,2,26,10
C,2024-04-09,3,39,15
C,2024-04-09,4,31,7
C,2024-04-10,1,12,2
C,2024-04-10,2,21,9
C,2024-04-10,3,37,17
C,2024-04-10,4,39,11
C,2024-04-11,1,19,5
C,2024-04-11,2,18,5
C,2024-04-11,3,28,10
C,2024-04-11,4,36,13
C,2024-04-12,1,5,0
C,2024-04-12,2,34,12
C,2024-04-12,3,48,24
C,2024-04-12,4,35,9
C,2024-04-13,1,16,6
C,2024-04-13,2,27,15
C,2024-04-13,3,36,10
C,2024-04-13,4,27,7
C,2024-04-14,1,9,1
C,2024-04-14,2,26,9
C,2024-04-14,3,33,11
C,2024-04-14,4,33,11
C,2024-04-15,1,12,4
C,2024-04-15,2,20,7
C,2024-04-15,3,31,12
C,2024-04-15,4,35,7
C,2024-04-16,1,10,5
C,2024-04-16,2,29,13
C,2024-04-16,3,43,13
C,2024-04-16,4,20,7
C,2024-04-17,1,11,4
C,2024-04-17,2,27,11
C,2024-04-17,3,31,11
C,2024-04-17,4,28,9
C,2024-04-18,1,9,7
C,2024-04-18,2,22,8
C,2024-04-18,3,36,15
C,2024-04-18,4,25,6
C,2024-04-19,1,3,0
C,2024-04-19,2,28,11
C,2024-04-19,3,36,13
C,2024-04-19,4,32,11
C,2024-04-20,1,13,5
C,2024-04-20,2,23,6
C,2024-04-20,3,36,8
C,2024-04-20,4,29,7
C,2024-04-21,1,15,1
C,2024-04-21,2,24,7
C,2024-04-21,3,37,14
C,2024-04-21,4,41,8
C,2024-04-22,1,7,4
C,2024-04-22,2,20,7
C,2024-04-22,3,26,14
C,2024-04-22,4,37,11
C,2024-04-23,1,6,3
C,2024-04-23,2,21,10
C,2024-04-23,3,29,11
C,2024-04-23,4,31,12
C,2024-04-24,1,13,1
C,2024-04-24,2,29,8
C,2024-04-24,3,36,21
C,2024-04-24,4,32,14
C,2024-04-25,1,12,3
C,2024-04-25,2,24,8
C,2024-04-25,3,35,15
C,2024-04-25,4,37,14
C,2024-04-26,1,6,0
C,2024-04-26,2,28,14
C,2024-04-26,3,36,10
C,2024-04-26,4,36,14
C,2024-04-27,1,15,5
C,2024-04-27,2,16,4
C,2024-04-27,3,32,12
C,2024-04-27,4,32,5
C,2024-04-28,1,13,5
C,2024-04-28,2,23,8
C,2024-04-28,3,35,14
C,2024-04-28,4,29,10
C,2024-04-29,1,13,2
C,2024-04-29,2,29,11
C,2024-04-29,3,39,15
C,2024-04-29,4,27,9
C,2024-04-30,1,9,4
C,2024-04-30,2,24,7
C,2024-04-30,3,40,13
C,2024-04-30,4,39,9
C,2024-05-01,1,13,7
C,2024-05-01,2,22,8
C,2024-05-01,3,40,18
C,2024-05-01,4,27,7
C,2024-05-02,1,13,3
C,2024-05-02,2,19,7
C,2024-05-02,3,33,14
C,2024-05-02,4,33,9
C,2024-05-03,1,15,2
C,2024-05-03,2,30,15
C,2024-05-03,3,28,10
C,2024-05-03,4,38,10
C,2024-05-04,1,18,7
C,2024-05-04,2,21,9
C,2024-05-04,3,30,6
C,2024-05-04,4,41,10
C,2024-05-05,1,9,5
C,2024-05-05,2,22,7
C,2024-05-05,3,37,11
C,2024-05-05,4,40,10
C,2024-05-06,1,19,6
C,2024-05-06,2,41,13
C,2024-05-06,3,44,13
C,2024-05-06,4,25,8
C,2024-05-07,1,9,2
C,2024-05-07,2,23,10
C,2024-05-07,3,37,14
C,2024-05-07,4,21,6
C,2024-05-08,1,7,1
C,2024-05-08,2,32,13
C,2024-05-08,3,38,13
C,2024-05-08,4,37,7
C,2024-05-09,1,10,1
C,2024-05-09,2,31,12
C,2024-05-09,3,42,19
C,2024-05-09,4,29,6
C,2024-05-10,1,15,3
C,2024-05-10,2,19,5
C,2024-05-10,3,34,14
C,2024-05-10,4,34,10
C,2024-05-11,1,14,6
C,2024-05-11,2,15,8
C,2024-05-11,3,37,8
C,2024-05-11,4,32,5
C,2024-05-12,1,15,1
C,2024-05-12,2,21,8
C,2024-05-12,3,38,14
C,2024-05-12,4,40,12
C,2024-05-13,1,13,1
C,2024-05-13,2,33,11
C,2024-05-13,3,48,18
C,2024-05-13,4,40,9
C,2024-05-14,1,8,4
C,2024-05-14,2,30,8
C,2024-05-14,3,35,21
C,2024-05-14,4,31,6
C,2024-05-15,1,12,6
C,2024-05-15,2,30,5
C,2024-05-15,3,41,21
C,2024-05-15,4,36,9
C,2024-05-16,1,13,2
C,2024-05-16,2,29,11
C,2024-05-16,3,42,23
C,2024-05-16,4,32,10
C,2024-05-17,1,6,2
C,2024-05-17,2,24,4
C,2024-05-17,3,38,17
C,2024-05-17,4,26,7
C,2024-05-18,1,13,3
C,2024-05-18,2,21,8
C,2024-05-18,3,30,11
C,2024-05-18,4,31,10
C,2024-05-19,1,19,4
C,2024-05-19,2,29,12
C,2024-05-19,3,33,7
C,2024-05-19,4,41,10
C,2024-05-20,1,7,2
C,2024-05-20,2,33,11
C,2024-05-20,3,43,22
C,2024-05-20,4,26,4
C,2024-05-21,1,10,1
C,2024-05-21,2,19,8
C,2024-05-21,3,36,17
C,2024-05-21,4,23,5
C,2024-05-22,1,10,2
C,2024-05-22,2,28,13
C,2024-05-22,3,38,17
C,2024-05-22,4,43,9
C,2024-05-23,1,14,1
C,2024-05-23,2,22,8
C,2024-05-23,3,30,9
C,2024-05-23,4,21,4
C,2024-05-24,1,12,3
C,2024-05-24,2,22,8
C,2024-05-24,3,41,16
C,2024-05-24,4,29,11
C,2024-05-25,1,13,4
C,2024-05-25,2,27,10
C,2024-05-25,3,43,11
C,2024-05-25,4,35,12
C,2024-05-26,1,17,7
C,2024-05-26,2,19,5
C,2024-05-26,3,32,8
C,2024-05-26,4,37,11
C,2024-05-27,1,10,6
C,2024-05-27,2,21,5
C,2024-05-27,3,39,13
C,2024-05-27,4,38,15
C,2024-05-28,1,11,4
C,2024-05-28,2,22,9
C,2024-05-28,3,40,17
C,2024-05-28,4,41,12
C,2024-05-29,1,12,3
C,2024-05-29,2,25,8
C,2024-05-29,3,48,24
C,2024-05-29,4,22,6
C,2024-05-30,1,5,0
C,2024-05-30,2,20,9
C,2024-05-30,3,45,21
C,2024-05-30,4,38,10
C,2024-05-31,1,13,3
C,2024-05-31,2,21,9
C,2024-05-31,3,40,16
C,2024-05-31,4,34,11
C,2024-06-01,1,5,2
C,2024-06-01,2,22,7
C,2024-06-01,3,32,13
C,2024-06-01,4,38,12
C,2024-06-02,1,9,2
C,2024-06-02,2,25,10
C,2024-06-02,3,22,7
C,2024-06-02,4,39,13
C,2024-06-03,1,8,3
C,2024-06-03,2,24,13
C,2024-06-03,3,33,10
C,2024-06-03,4,34,11
C,2024-06-04,1,12,2
C,2024-06-04,2,21,11
C,2024-06-04,3,41,16
C,2024-06-04,4,25,7
C,2024-06-05,1,13,6
C,2024-06-05,2,18,6
C,2024-06-05,3,36,14
C,2024-06-05,4,40,10
C,2024-06-06,1,14,0
C,2024-06-06,2,19,5
C,2024-06-06,3,31,10
C,2024-06-06,4,41,13
C,2024-06-07,1,10,1
C,2024-06-07,2,30,13
C,2024-06-07,3,39,18
C,2024-06-07,4,33,7
C,2024-06-08,1,11,3
C,2024-06-08,2,31,14
C,2024-06-08,3,38,12
C,2024-06-08,4,32,9
C,2024-06-09,1,18,3
C,2024-06-09,2,19,7
C,2024-06-09,3,44,11
C,2024-06-09,4,35,7
C,2024-06-10,1,17,2
C,2024-06-10,2,39,15
C,2024-06-10,3,53,24
C,2024-06-10,4,27,4
C,2024-06-11,1,10,3
C,2024-06-11,2,37,13
C,2024-06-11,3,40,11
C,2024-06-11,4,28,7
C,2024-06-12,1,10,3
C,2024-06-12,2,13,9
C,2024-06-12,3,44,12
C,2024-06-12,4,26,8
C,2024-06-13,1,20,5
C,2024-06-13,2,28,8
C,2024-06-13,3,39,14
C,2024-06-13,4,33,7
C,2024-06-14,1,12,3
C,2024-06-14,2,29,10
C,2024-06-14,3,32,16
C,2024-06-14,4,29,5
C,2024-06-15,1,14,2
C,2024-06-15,2,16,5
C,2024-06-15,3,33,8
C,2024-06-15,4,24,7
C,2024-06-16,1,5,1
C,2024-06-16,2,17,11
C,2024-06-16,3,33,10
C,2024-06-16,4,45,13
C,2024-06-17,1,9,6
C,2024-06-17,2,33,11
C,2024-06-17,3,37,15
C,2024-06-17,4,27,9
C,2024-06-18,1,9,2
C,2024-06-18,2,28,14
C,2024-06-18,3,46,16
C,2024-06-18,4,27,9
C,2024-06-19,1,11,2
C,2024-06-19,2,22,7
C,2024-06-19,3,35,9
C,2024-06-19,4,35,12
C,2024-06-20,1,10,2
C,2024-06-20,2,26,13
C,2024-06-20,3,32,15
C,2024-06-20,4,32,10
C,2024-06-21,1,9,4
C,2024-06-21,2,28,8
C,2024-06-21,3,43,12
C,2024-06-21,4,26,10
C,2024-06-22,1,17,4
C,2024-06-22,2,28,12
C,2024-06-22,3,38,16
C,2024-06-22,4,37,11
C,2024-06-23,1,13,3
C,2024-06-23,2,19,6
C,2024-06-23,3,34,10
C,2024-06-23,4,33,6
C,2024-06-24,1,16,6
C,2024-06-24,2,33,14
C,2024-06-24,3,42,18
C,2024-06-24,4,37,13
C,2024-06-25,1,11,2
C,2024-06-25,2,28,7
C,2024-06-25,3,43,21
C,2024-06-25,4,35,10
C,2024-06-26,1,9,2
C,2024-06-26,2,31,7
C,2024-06-26,3,44,22
C,2024-06-26,4,25,7
C,2024-06-27,1,5,1
C,2024-06-27,2,21,6
C,2024-06-27,3,47,22
C,2024-06-27,4,27,7
C,2024-06-28,1,7,3
C,2024-06-28,2,16,5
C,2024-06-28,3,48,17
C,2024-06-28,4,31,7
C,2024-06-29,1,18,3
C,2024-06-29,2,18,2
C,2024-06-29,3,37,12
C,2024-06-29,4,34,8
C,2024-06-30,1,13,5
C,2024-06-30,2,31,8
C,2024-06-30,3,38,12
C,2024-06-30,4,38,11
C,2024-07-01,1,11,1
C,2024-07-01,2,29,10
C,2024-07-01,3,51,20
C,2024-07-01,4,30,10
C,2024-07-02,1,14,3
C,2024-07-02,2,21,7
C,2024-07-02,3,45,20
C,2024-07-02,4,30,11
C,2024-07-03,1,9,2
C,2024-07-03,2,16,6
C,2024-07-03,3,50,15
C,2024-07-03,4,27,5
C,2024-07-04,1,14,3
C,2024-07-04,2,14,2
C,2024-07-04,3,30,13
C,2024-07-04,4,36,10
C,2024-07-05,1,16,4
C,2024-07-05,2,25,16
C,2024-07-05,3,33,13
C,2024-07-05,4,26,8
C,2024-07-06,1,10,4
C,2024-07-06,2,18,6
C,2024-07-06,3,39,11
C,2024-07-06,4,34,8
C,2024-07-07,1,20,7
C,2024-07-07,2,27,11
C,2024-07-07,3,41,20
C,2024-07-07,4,34,11
C,2024-07-08,1,8,2
C,2024-07-08,2,30,16
C,2024-07-08,3,38,13
C,2024-07-08,4,27,10
C,2024-07-09,1,13,6
C,2024-07-09,2,26,6
C,2024-07-09,3,35,12
C,2024-07-09,4,42,11
C,2024-07-10,1,16,3
C,2024-07-10,2,23,7
C,2024-07-10,3,28,11
C,2024-07-10,4,28,5
C,2024-07-11,1,24,6
C,2024-07-11,2,24,7
C,2024-07-11,3,43,22
C,2024-07-11,4,35,10
C,2024-07-12,1,7,2
C,2024-07-12,2,28,11
C,2024-07-12,3,44,16
C,2024-07-12,4,34,7
C,2024-07-13,1,9,5
C,2024-07-13,2,23,8
C,2024-07-13,3,41,12
C,2024-07-13,4,36,6
C,2024-07-14,1,17,4
C,2024-07-14,2,24,10
C,2024-07-14,3,45,15
C,2024-07-14,4,35,7
C,2024-07-15,1,16,5
C,2024-07-15,2,22,5
C,2024-07-15,3,48,20
C,2024-07-15,4,37,8
C,2024-07-16,1,9,0
C,2024-07-16,2,30,9
C,2024-07-16,3,38,11
C,2024-07-16,4,29,11
C,2024-07-17,1,15,4
C,2024-07-17,2,26,9
C,2024-07-17,3,40,15
C,2024-07-17,4,43,13
C,2024-07-18,1,6,2
C,2024-07-18,2,16,3
C,2024-07-18,3,33,10
C,2024-07-18,4,36,9
C,2024-07-19,1,16,2
C,2024-07-19,2,21,6
C,2024-07-19,3,47,20
C,2024-07-19,4,34,10
C,2024-07-20,1,10,3
C,2024-07-20,2,21,9
C,2024-07-20,3,31,11
C,2024-07-20,4,24,8
C,2024-07-21,1,10,2
C,2024-07-21,2,17,2
C,2024-07-21,3,39,12
C,2024-07-21,4,35,8
C,2024-07-22,1,12,6
C,2024-07-22,2,34,16
C,2024-07-22,3,47,14
C,2024-07-22,4,29,9
C,2024-07-23,1,10,5
C,2024-07-23,2,38,13
C,2024-07-23,3,48,17
C,2024-07-23,4,28,5
C,2024-07-24,1,10,3
C,2024-07-24,2,23,9
C,2024-07-24,3,51,21
C,2024-07-24,4,31,10
C,2024-07-25,1,14,3
C,2024-07-25,2,35,15
C,2024-07-25,3,39,13
C,2024-07-25,4,31,10
C,2024-07-26,1,11,5
C,2024-07-26,2,39,13
C,2024-07-26,3,29,13
C,2024-07-26,4,31,9
C,2024-07-27,1,7,6
C,2024-07-27,2,22,8
C,2024-07-27,3,41,17
C,2024-07-27,4,31,7
C,2024-07-28,1,7,1
C,2024-07-28,2,23,6
C,2024-07-28,3,32,13
C,2024-07-28,4,44,14
C,2024-07-29,1,4,2
C,2024-07-29,2,32,10
C,2024-07-29,3,44,15
C,2024-07-29,4,26,9
C,2024-07-30,1,11,4
C,2024-07-30,2,28,11
C,2024-07-30,3,39,17
C,2024-07-30,4,35,9
C,2024-07-31,1,10,1
C,2024-07-31,2,24,9
C,2024-07-31,3,32,15
C,2024-07-31,4,26,4
C,2024-08-01,1,8,3
C,2024-08-01,2,32,12
C,2024-08-01,3,42,19
C,2024-08-01,4,34,10
C,2024-08-02,1,10,3
C,2024-08-02,2,14,4
C,2024-08-02,3,39,12
C,2024-08-02,4,43,10
C,2024-08-03,1,10,6
C,2024-08-03,2,14,4
C,2024-08-03,3,39,9
C,2024-08-03,4,35,14
C,2024-08-04,1,22,3
C,2024-08-04,2,23,8
C,2024-08-04,3,41,11
C,2024-08-04,4,24,6
C,2024-08-05,1,8,3
C,2024-08-05,2,28,9
C,2024-08-05,3,52,21
C,2024-08-05,4,32,4
C,2024-08-06,1,11,3
C,2024-08-06,2,30,11
C,2024-08-06,3,42,10
C,2024-08-06,4,37,11
C,2024-08-07,1,4,1
C,2024-08-07,2,22,8
C,2024-08-07,3,35,14
C,2024-08-07,4,29,11
C,2024-08-08,1,11,4
C,2024-08-08,2,24,5
C,2024-08-08,3,39,9
C,2024-08-08,4,25,2
C,2024-08-09,1,12,2
C,2024-08-09,2,24,12
C,2024-08-09,3,45,14
C,2024-08-09,4,43,14
C,2024-08-10,1,10,1
C,2024-08-10,2,16,3
C,2024-08-10,3,31,11
C,2024-08-10,4,30,7
C,2024-08-11,1,16,1
C,2024-08-11,2,20,7
C,2024-08-11,3,36,10
C,2024-08-11,4,28,10
C,2024-08-12,1,11,4
C,2024-08-12,2,30,8
C,2024-08-12,3,51,18
C,2024-08-12,4,31,11
C,2024-08-13,1,12,3
C,2024-08-13,2,28,7
C,2024-08-13,3,49,19
C,2024-08-13,4,31,6
C,2024-08-14,1,11,7
C,2024-08-14,2,28,11
C,2024-08-14,3,32,9
C,2024-08-14,4,25,6
C,2024-08-15,1,12,4
C,2024-08-15,2,29,11
C,2024-08-15,3,39,20
C,2024-08-15,4,27,9
C,2024-08-16,1,11,4
C,2024-08-16,2,18,5
C,2024-08-16,3,37,16
C,2024-08-16,4,31,9
C,2024-08-17,1,7,1
C,2024-08-17,2,23,8
C,2024-08-17,3,35,12
C,2024-08-17,4,35,9
C,2024-08-18,1,6,2
C,2024-08-18,2,22,7
C,2024-08-18,3,30,10
C,2024-08-18,4,41,6
C,2024-08-19,1,9,2
C,2024-08-19,2,19,10
C,2024-08-19,3,36,16
C,2024-08-19,4,29,11
C,2024-08-20,1,14,4
C,2024-08-20,2,25,10
C,2024-08-20,3,40,14
C,2024-08-20,4,34,8
C,2024-08-21,1,14,6
C,2024-08-21,2,21,6
C,2024-08-21,3,27,7
C,2024-08-21,4,31,9
C,2024-08-22,1,8,0
C,2024-08-22,2,25,9
C,2024-08-22,3,30,12
C,2024-08-22,4,27,4
C,2024-08-23,1,8,1
C,2024-08-23,2,29,12
C,2024-08-23,3,40,11
C,2024-08-23,4,38,12
C,2024-08-24,1,13,2
C,2024-08-24,2,16,3
C,2024-08-24,3,39,16
C,2024-08-24,4,43,10
C,2024-08-25,1,9,2
C,2024-08-25,2,18,3
C,2024-08-25,3,32,13
C,2024-08-25,4,34,7
C,2024-08-26,1,11,3
C,2024-08-26,2,30,10
C,2024-08-26,3,39,17
C,2024-08-26,4,38,3
C,2024-08-27,1,9,1
C,2024-08-27,2,20,4
C,2024-08-27,3,32,13
C,2024-08-27,4,36,11
C,2024-08-28,1,6,1
C,2024-08-28,2,31,11
C,2024-08-28,3,37,14
C,2024-08-28,4,35,9
C,2024-08-29,1,5,1
C,2024-08-29,2,24,7
C,2024-08-29,3,39,17
C,2024-08-29,4,30,7
C,2024-08-30,1,7,1
C,2024-08-30,2,28,9
C,2024-08-30,3,34,9
C,2024-08-30,4,37,12
C,2024-08-31,1,9,2
C,2024-08-31,2,22,9
C,2024-08-31,3,31,6
C,2024-08-31,4,29,8
C,2024-09-01,1,14,3
C,2024-09-01,2,22,5
C,2024-09-01,3,34,5
C,2024-09-01,4,33,10
C,2024-09-02,1,14,6
C,2024-09-02,2,19,5
C,2024-09-02,3,45,10
C,2024-09-02,4,30,6
C,2024-09-03,1,17,5
C,2024-09-03,2,30,10
C,2024-09-03,3,29,10
C,2024-09-03,4,32,9
C,2024-09-04,1,10,0
C,2024-09-04,2,24,7
C,2024-09-04,3,31,10
C,2024-09-04,4,24,8
C,2024-09-05,1,15,3
C,2024-09-05,2,21,10
C,2024-09-05,3,47,17
C,2024-09-05,4,29,7
C,2024-09-06,1,7,3
C,2024-09-06,2,19,3
C,2024-09-06,3,38,16
C,2024-09-06,4,34,12
C,2024-09-07,1,12,6
C,2024-09-07,2,19,7
C,2024-09-07,3,39,13
C,2024-09-07,4,42,8
C,2024-09-08,1,12,4
C,2024-09-08,2,28,8
C,2024-09-08,3,31,9
C,2024-09-08,4,33,5
C,2024-09-09,1,8,3
C,2024-09-09,2,28,10
C,2024-09-09,3,31,10
C,2024-09-09,4,31,6
C,2024-09-10,1,17,2
C,2024-09-10,2,31,10
C,2024-09-10,3,41,17
C,2024-09-10,4,24,3
C,2024-09-11,1,5,0
C,2024-09-11,2,24,12
C,2024-09-11,3,37,12
C,2024-09-11,4,26,7
C,2024-09-12,1,4,2
C,2024-09-12,2,22,13
C,2024-09-12,3,32,10
C,2024-09-12,4,37,6
C,2024-09-13,1,12,3
C,2024-09-13,2,22,4
C,2024-09-13,3,45,14
C,2024-09-13,4,32,5
C,2024-09-14,1,13,1
C,2024-09-14,2,31,13
C,2024-09-14,3,41,11
C,2024-09-14,4,34,8
C,2024-09-15,1,17,5
C,2024-09-15,2,17,5
C,2024-09-15,3,45,18
C,2024-09-15,4,26,7
C,2024-09-16,1,6,0
C,2024-09-16,2,30,13
C,2024-09-16,3,38,16
C,2024-09-16,4,38,10
C,2024-09-17,1,5,1
C,2024-09-17,2,34,10
C,2024-09-17,3,39,12
C,2024-09-17,4,38,11
C,2024-09-18,1,11,3
C,2024-09-18,2,36,14
C,2024-09-18,3,38,12
C,2024-09-18,4,31,9
C,2024-09-19,1,12,5
C,2024-09-19,2,21,14
C,2024-09-19,3,42,20
C,2024-09-19,4,29,10
C,2024-09-20,1,11,4
C,2024-09-20,2,24,7
C,2024-09-20,3,40,11
C,2024-09-20,4,28,5
C,2024-09-21,1,12,4
C,2024-09-21,2,17,10
C,2024-09-21,3,41,10
C,2024-09-21,4,26,6
C,2024-09-22,1,18,5
C,2024-09-22,2,19,3
C,2024-09-22,3,36,7
C,2024-09-22,4,33,6
C,2024-09-23,1,21,4
C,2024-09-23,2,29,6
C,2024-09-23,3,39,17
C,2024-09-23,4,31,7
C,2024-09-24,1,12,4
C,2024-09-24,2,24,6
C,2024-09-24,3,46,21
C,2024-09-24,4,34,9
C,2024-09-25,1,8,3
C,2024-09-25,2,29,10
C,2024-09-25,3,31,13
C,2024-09-25,4,40,11
C,2024-09-26,1,9,4
C,2024-09-26,2,25,7
C,2024-09-26,3,47,11
C,2024-09-26,4,25,5
C,2024-09-27,1,14,2
C,2024-09-27,2,26,10
C,2024-09-27,3,39,15
C,2024-09-27,4,21,5
C,2024-09-28,1,14,3
C,2024-09-28,2,29,9
C,2024-09-28,3,38,10
C,2024-09-28,4,44,15
C,2024-09-29,1,12,2
C,2024-09-29,2,22,8
C,2024-09-29,3,40,14
C,2024-09-29,4,35,13
C,2024-09-30,1,12,3
C,2024-09-30,2,26,8
C,2024-09-30,3,37,14
C,2024-09-30,4,27,11
C,2024-10-01,1,12,2
C,2024-10-01,2,18,6
C,2024-10-01,3,38,16
C,2024-10-01,4,38,13
C,2024-10-02,1,5,2
C,2024-10-02,2,26,9
C,2024-10-02,3,37,12
C,2024-10-02,4,40,13
C,2024-10-03,1,11,4
C,2024-10-03,2,23,5
C,2024-10-03,3,49,22
C,2024-10-03,4,22,3
C,2024-10-04,1,8,3
C,2024-10-04,2,23,9
C,2024-10-04,3,44,15
C,2024-10-04,4,32,13
C,2024-10-05,1,18,4
C,2024-10-05,2,12,7
C,2024-10-05,3,21,10
C,2024-10-05,4,35,14
C,2024-10-06,1,11,3
C,2024-10-06,2,19,9
C,2024-10-06,3,36,8
C,2024-10-06,4,29,7
C,2024-10-07,1,8,0
C,2024-10-07,2,23,7
C,2024-10-07,3,34,12
C,2024-10-07,4,28,7
C,2024-10-08,1,8,2
C,2024-10-08,2,26,10
C,2024-10-08,3,31,15
C,2024-10-08,4,23,5
C,2024-10-09,1,10,3
C,2024-10-09,2,30,9
C,2024-10-09,3,41,10
C,2024-10-09,4,30,5
C,2024-10-10,1,17,3
C,2024-10-10,2,20,7
C,2024-10-10,3,44,15
C,2024-10-10,4,33,8
C,2024-10-11,1,12,3
C,2024-10-11,2,24,7
C,2024-10-11,3,31,10
C,2024-10-11,4,35,10
C,2024-10-12,1,8,0
C,2024-10-12,2,23,8
C,2024-10-12,3,44,20
C,2024-10-12,4,32,13
C,2024-10-13,1,17,3
C,2024-10-13,2,21,8
C,2024-10-13,3,31,13
C,2024-10-13,4,23,8
C,2024-10-14,1,11,3
C,2024-10-14,2,21,6
C,2024-10-14,3,44,16
C,2024-10-14,4,30,6
C,2024-10-15,1,7,2
C,2024-10-15,2,30,9
C,2024-10-15,3,27,8
C,2024-10-15,4,38,10
C,2024-10-16,1,6,3
C,2024-10-16,2,22,7
C,2024-10-16,3,45,14
C,2024-10-16,4,35,13
C,2024-10-17,1,5,1
C,2024-10-17,2,32,10
C,2024-10-17,3,46,16
C,2024-10-17,4,38,13
C,2024-10-18,1,7,2
C,2024-10-18,2,23,15
C,2024-10-18,3,36,13
C,2024-10-18,4,33,9
C,2024-10-19,1,9,2
C,2024-10-19,2,21,9
C,2024-10-19,3,37,8
C,2024-10-19,4,27,9
C,2024-10-20,1,10,2
C,2024-10-20,2,13,1
C,2024-10-20,3,35,12
C,2024-10-20,4,56,14
C,2024-10-21,1,11,2
C,2024-10-21,2,39,13
C,2024-10-21,3,48,13
C,2024-10-21,4,36,7
C,2024-10-22,1,15,3
C,2024-10-22,2,32,8
C,2024-10-22,3,36,20
C,2024-10-22,4,24,12
C,2024-10-23,1,12,6
C,2024-10-23,2,23,11
C,2024-10-23,3,47,18
C,2024-10-23,4,25,5
C,2024-10-24,1,11,3
C,2024-10-24,2,35,15
C,2024-10-24,3,27,5
C,2024-10-24,4,25,8
C,2024-10-25,1,12,3
C,2024-10-25,2,33,9
C,2024-10-25,3,40,15
C,2024-10-25,4,28,5
C,2024-10-26,1,21,3
C,2024-10-26,2,22,11
C,2024-10-26,3,28,8
C,2024-10-26,4,31,10
C,2024-10-27,1,9,3
C,2024-10-27,2,22,11
C,2024-10-27,3,24,2
C,2024-10-27,4,44,9
C,2024-10-28,1,12,1
C,2024-10-28,2,26,9
C,2024-10-28,3,40,10
C,2024-10-28,4,36,14
C,2024-10-29,1,6,1
C,2024-10-29,2,27,11
C,2024-10-29,3,39,14
C,2024-10-29,4,29,9
C,2024-10-30,1,10,3
C,2024-10-30,2,27,9
C,2024-10-30,3,35,17
C,2024-10-30,4,32,7
C,2024-10-31,1,11,2
C,2024-10-31,2,20,4
C,2024-10-31,3,42,17
C,2024-10-31,4,31,9
C,2024-11-01,1,11,1
C,2024-11-01,2,28,13
C,2024-11-01,3,42,13
C,2024-11-01,4,33,12
C,2024-11-02,1,12,1
C,2024-11-02,2,19,4
C,2024-11-02,3,29,10
C,2024-11-02,4,41,12
C,2024-11-03,1,18,5
C,2024-11-03,2,20,5
C,2024-11-03,3,39,11
C,2024-11-03,4,32,6
C,2024-11-04,1,13,4
C,2024-11-04,2,30,10
C,2024-11-04,3,36,13
C,2024-11-04,4,23,8
C,2024-11-05,1,13,3
C,2024-11-05,2,25,11
C,2024-11-05,3,32,12
C,2024-11-05,4,29,9
C,2024-11-06,1,11,4
C,2024-11-06,2,27,11
C,2024-11-06,3,39,16
C,2024-11-06,4,20,3
C,2024-11-07,1,11,1
C,2024-11-07,2,30,7
C,2024-11-07,3,38,14
C,2024-11-07,4,28,6
C,2024-11-08,1,13,3
C,2024-11-08,2,27,11
C,2024-11-08,3,38,12
C,2024-11-08,4,30,8
C,2024-11-09,1,20,5
C,2024-11-09,2,17,2
C,2024-11-09,3,36,11
C,2024-11-09,4,29,7
C,2024-11-10,1,13,3
C,2024-11-10,2,30,6
C,2024-11-10,3,39,14
C,2024-11-10,4,28,4
C,2024-11-11,1,9,1
C,2024-11-11,2,36,9
C,2024-11-11,3,39,12
C,2024-11-11,4,25,5
C,2024-11-12,1,13,6
C,2024-11-12,2,26,7
C,2024-11-12,3,48,13
C,2024-11-12,4,29,11
C,2024-11-13,1,15,4
C,2024-11-13,2,33,13
C,2024-11-13,3,32,6
C,2024-11-13,4,40,11
C,2024-11-14,1,11,5
C,2024-11-14,2,27,11
C,2024-11-14,3,38,13
C,2024-11-14,4,30,7
C,2024-11-15,1,11,2
C,2024-11-15,2,21,6
C,2024-11-15,3,38,9
C,2024-11-15,4,37,12
C,2024-11-16,1,10,1
C,2024-11-16,2,22,8
C,2024-11-16,3,27,9
C,2024-11-16,4,24,4
C,2024-11-17,1,10,4
C,2024-11-17,2,20,7
C,2024-11-17,3,30,11
C,2024-11-17,4,43,11
C,2024-11-18,1,17,3
C,2024-11-18,2,31,11
C,2024-11-18,3,41,17
C,2024-11-18,4,32,11
C,2024-11-19,1,12,4
C,2024-11-19,2,32,13
C,2024-11-19,3,27,9
C,2024-11-19,4,25,5
C,2024-11-20,1,4,1
C,2024-11-20,2,28,14
C,2024-11-20,3,36,14
C,2024-11-20,4,30,11
C,2024-11-21,1,17,5
C,2024-11-21,2,23,7
C,2024-11-21,3,39,14
C,2024-11-21,4,22,5
C,2024-11-22,1,15,5
C,2024-11-22,2,20,10
C,2024-11-22,3,38,13
C,2024-11-22,4,37,9
C,2024-11-23,1,13,2
C,2024-11-23,2,22,8
C,2024-11-23,3,37,12
C,2024-11-23,4,25,8
C,2024-11-24,1,15,6
C,2024-11-24,2,26,7
C,2024-11-24,3,34,14
